record_id,customer_id,old_plan,new_plan,change_date,change_reason,payment_status,amount_charged,payment_method
REC_02831,CUST_1535,,FREE,2023-08-24,NEW,PAID,0.0,
REC_02832,CUST_1536,,BASIC,2019-10-22,NEW,PAID,7.99,BANK_TRANSFER
REC_02833,CUST_1536,BASIC,STANDARD,2020-10-15,UPGRADE,PAID,13.99,BANK_TRANSFER
REC_02834,CUST_1537,,FREE,2021-11-09,NEW,PAID,0.0,
REC_02835,CUST_1538,,PREMIUM,2023-07-28,NEW,PAID,17.99,CARD
REC_02836,CUST_1538,PREMIUM,PREMIUM,2024-02-22,,PAID,17.99,BANK_TRANSFER
REC_02837,CUST_1538,PREMIUM,PREMIUM,2024-09-24,REACTIVATE,PAID,17.99,BANK_TRANSFER
REC_02838,CUST_1539,,BASIC,2022-06-06,NEW,PAID,7.99,BANK_TRANSFER
REC_02839,CUST_1539,BASIC,BASIC,2023-01-18,REACTIVATE,FAILED,7.99,CARD
REC_02840,CUST_1539,BASIC,BASIC,2023-01-25,REACTIVATE,PAID,7.99,CARD
REC_02841,CUST_1540,,FREE,2020-07-09,NEW,PAID,0.0,
REC_02842,CUST_1541,,FREE,2021-01-08,NEW,PAID,0.0,
REC_02843,CUST_1542,,FREE,2021-01-09,NEW,PAID,0.0,
REC_02844,CUST_1542,FREE,BASIC,2022-01-23,UPGRADE,PAID,7.99,BANK_TRANSFER
REC_02845,CUST_1542,BASIC,FREE,2022-07-24,DOWNGRADE,PAID,0.0,
REC_02846,CUST_1543,,FREE,2021-02-04,NEW,PAID,0.0,
REC_02847,CUST_1544,,FREE,2020-04-26,NEW,PAID,0.0,
REC_02848,CUST_1545,,STANDARD,2020-03-06,NEW,PAID,13.99,BANK_TRANSFER
REC_02849,CUST_1546,,STANDARD,2024-07-15,NEW,PAID,13.99,PAYPAL
REC_02850,CUST_1547,,STANDARD,2024-12-30,NEW,PAID,13.99,CARD
REC_02851,CUST_1548,,STANDARD,2019-06-04,NEW,PAID,13.99,PAYPAL
REC_02852,CUST_1549,,FREE,2022-04-19,NEW,PAID,0.0,
REC_02853,CUST_1549,FREE,BASIC,2023-04-08,UPGRADE,PAID,7.99,CARD
REC_02854,CUST_1550,,BASIC,2022-11-01,NEW,PAID,7.99,PAYPAL
REC_02855,CUST_1551,,STANDARD,2021-06-14,NEW,PAID,13.99,PAYPAL
REC_02856,CUST_1552,,STANDARD,2021-07-11,NEW,PAID,13.99,PAYPAL
REC_02857,CUST_1553,,BASIC,2019-12-23,NEW,PAID,7.99,BANK_TRANSFER
REC_02858,CUST_1553,BASIC,STANDARD,2020-09-08,UPGRADE,PAID,13.99,PAYPAL
REC_02859,CUST_1554,,PREMIUM,2023-04-21,NEW,PAID,17.99,CARD
REC_02860,CUST_1555,,FREE,2022-05-20,NEW,PAID,0.0,
REC_02861,CUST_1556,,PREMIUM,2024-01-02,NEW,PAID,17.99,BANK_TRANSFER
REC_02862,CUST_1557,,PREMIUM,2023-03-22,NEW,PAID,17.99,PAYPAL
REC_02863,CUST_1558,,BASIC,2023-06-18,NEW,PAID,7.99,PAYPAL
REC_02864,CUST_1558,BASIC,STANDARD,2023-10-25,UPGRADE,PAID,13.99,PAYPAL
REC_02865,CUST_1558,STANDARD,STANDARD,2024-09-03,REACTIVATE,PAID,13.99,CARD
REC_02866,CUST_1559,,STANDARD,2021-07-09,NEW,PAID,13.99,BANK_TRANSFER
REC_02867,CUST_1559,STANDARD,PREMIUM,2021-11-06,UPGRADE,PAID,17.99,CARD
REC_02868,CUST_1559,PREMIUM,PREMIUM,2022-03-01,REACTIVATE,PAID,17.99,CARD
REC_02869,CUST_1559,PREMIUM,PREMIUM,2023-02-03,REACTIVATE,PAID,17.99,BANK_TRANSFER
REC_02870,CUST_1560,,BASIC,2024-01-23,NEW,PAID,7.99,PAYPAL
REC_02871,CUST_1561,,STANDARD,2021-03-19,NEW,PAID,13.99,BANK_TRANSFER
REC_02872,CUST_1562,,FREE,2024-03-17,NEW,PAID,0.0,
REC_02873,CUST_1563,,FREE,2023-12-14,NEW,PAID,0.0,
REC_02874,CUST_1563,FREE,FREE,2024-11-08,REACTIVATE,PAID,0.0,
REC_02875,CUST_1564,,FREE,2020-02-03,NEW,PAID,0.0,
REC_02876,CUST_1565,,BASIC,2024-01-14,NEW,PAID,7.99,CARD
REC_02877,CUST_1566,,BASIC,2022-07-01,NEW,PAID,7.99,CARD
REC_02878,CUST_1567,,STANDARD,2022-10-29,NEW,PAID,13.99,BANK_TRANSFER
REC_02879,CUST_1567,STANDARD,PREMIUM,2023-05-24,UPGRADE,PAID,17.99,BANK_TRANSFER
REC_02880,CUST_1567,PREMIUM,PREMIUM,2024-01-27,REACTIVATE,PAID,17.99,CARD
REC_02881,CUST_1568,,BASIC,2023-10-11,NEW,PAID,7.99,BANK_TRANSFER
REC_02882,CUST_1568,BASIC,STANDARD,2024-03-28,UPGRADE,PAID,13.99,BANK_TRANSFER
REC_02883,CUST_1569,,STANDARD,2020-06-16,NEW,PAID,13.99,CARD
REC_02884,CUST_1569,STANDARD,PREMIUM,2021-01-26,UPGRADE,PAID,17.99,PAYPAL
REC_02885,CUST_1569,PREMIUM,PREMIUM,2021-08-27,REACTIVATE,PAID,17.99,CARD
REC_02886,CUST_1570,,PREMIUM,2019-11-02,NEW,FAILED,13.99,PAYPAL
REC_02887,CUST_1570,,PREMIUM,2019-11-09,NEW,PAID,13.99,PAYPAL
REC_02888,CUST_1570,PREMIUM,STANDARD,2020-10-11,DOWNGRADE,PAID,13.99,PAYPAL
REC_02889,CUST_1571,,STANDARD,2023-01-09,NEW,PAID,13.99,PAYPAL
REC_02890,CUST_1572,,FREE,2022-09-25,NEW,PAID,0.0,
REC_02891,CUST_1572,FREE,BASIC,2023-05-17,UPGRADE,PAID,7.99,CARD
REC_02892,CUST_1573,,PREMIUM,2021-12-02,NEW,PAID,17.99,PAYPAL
REC_02893,CUST_1573,PREMIUM,STANDARD,2022-10-20,DOWNGRADE,PAID,13.99,BANK_TRANSFER
REC_02894,CUST_1574,,FREE,2019-09-10,NEW,PAID,0.0,
REC_02895,CUST_1575,,PREMIUM,2020-07-07,NEW,FAILED,17.99,PAYPAL
REC_02896,CUST_1575,,PREMIUM,2020-07-14,NEW,PAID,17.99,PAYPAL
REC_02897,CUST_1575,PREMIUM,FREE,2021-05-22,CANCEL,PAID,0.0,
REC_02898,CUST_1575,FREE,BASIC,2022-04-09,UPGRADE,FAILED,7.99,CARD
REC_02899,CUST_1575,FREE,BASIC,2022-04-16,UPGRADE,PAID,7.99,CARD
REC_02900,CUST_1576,,BASIC,2021-11-13,NEW,PAID,7.99,CARD
REC_02901,CUST_1576,BASIC,FREE,2022-04-21,DOWNGRADE,PAID,7.99,
REC_02902,CUST_1577,,PREMIUM,2019-04-04,NEW,PAID,17.99,CARD
REC_02903,CUST_1578,,PREMIUM,2019-02-25,NEW,PAID,17.99,PAYPAL
REC_02904,CUST_1579,,PREMIUM,2024-09-15,NEW,PAID,17.99,CARD
REC_02905,CUST_1580,,STANDARD,2024-02-23,NEW,PAID,13.99,BANK_TRANSFER
REC_02906,CUST_1581,,BASIC,2022-05-23,NEW,PAID,7.99,CARD
REC_02907,CUST_1582,,STANDARD,2022-06-06,NEW,PAID,13.99,CARD
REC_02908,CUST_1582,STANDARD,PREMIUM,2023-01-20,UPGRADE,PAID,17.99,CARD
REC_02909,CUST_1582,PREMIUM,STANDARD,2023-11-02,,PAID,13.99,BANK_TRANSFER
REC_02910,CUST_1582,STANDARD,PREMIUM,2024-06-21,UPGRADE,PAID,17.99,BANK_TRANSFER
REC_02911,CUST_1583,,STANDARD,2020-08-06,NEW,PAID,13.99,PAYPAL
REC_02912,CUST_1583,STANDARD,BASIC,2020-12-11,DOWNGRADE,PAID,7.99,CARD
REC_02913,CUST_1583,BASIC,FREE,2021-04-21,CANCEL,PAID,0.0,
REC_02914,CUST_1583,FREE,BASIC,2022-05-25,UPGRADE,PAID,7.99,PAYPAL
REC_02915,CUST_1584,,PREMIUM,2020-03-26,NEW,PAID,17.99,PAYPAL
REC_02916,CUST_1585,,BASIC,2022-02-25,,PAID,7.99,CARD
REC_02917,CUST_1586,,STANDARD,2024-02-22,NEW,PAID,13.99,CARD
REC_02918,CUST_1587,,BASIC,2022-03-12,NEW,PAID,7.99,BANK_TRANSFER
REC_02919,CUST_1587,BASIC,BASIC,2023-03-06,REACTIVATE,PAID,7.99,PAYPAL
REC_02920,CUST_1587,BASIC,FREE,2024-01-22,DOWNGRADE,PAID,0.0,
REC_02921,CUST_1588,,FREE,2020-09-11,NEW,PAID,0.0,
REC_02922,CUST_1588,FREE,BASIC,2020-12-26,UPGRADE,PAID,7.99,PAYPAL
REC_02923,CUST_1589,,FREE,2020-07-07,NEW,PAID,0.0,
REC_02924,CUST_1590,,PREMIUM,2021-03-10,NEW,PAID,0.0,PAYPAL
REC_02925,CUST_1590,PREMIUM,PREMIUM,2021-07-06,REACTIVATE,PAID,17.99,BANK_TRANSFER
REC_02926,CUST_1590,PREMIUM,STANDARD,2021-12-20,DOWNGRADE,PAID,13.99,CARD
REC_02927,CUST_1590,STANDARD,BASIC,2023-01-05,DOWNGRADE,PAID,7.99,PAYPAL
REC_02928,CUST_1591,,BASIC,2019-05-20,NEW,PAID,7.99,CARD
REC_02929,CUST_1592,,FREE,2022-03-20,NEW,PAID,0.0,
REC_02930,CUST_1593,,PREMIUM,2024-10-14,NEW,PAID,17.99,PAYPAL
REC_02931,CUST_1594,,BASIC,2022-02-15,NEW,PAID,7.99,CARD
REC_02932,CUST_1595,,STANDARD,2023-02-11,NEW,PAID,13.99,BANK_TRANSFER
REC_02933,CUST_1595,STANDARD,PREMIUM,2023-10-12,UPGRADE,FAILED,17.99,PAYPAL
REC_02934,CUST_1595,STANDARD,PREMIUM,2023-10-19,UPGRADE,PAID,17.99,PAYPAL
REC_02935,CUST_1595,PREMIUM,STANDARD,2024-09-08,DOWNGRADE,PAID,13.99,BANK_TRANSFER
REC_02936,CUST_1596,,PREMIUM,2023-01-03,NEW,PAID,17.99,PAYPAL
REC_02937,CUST_1596,PREMIUM,PREMIUM,2023-09-23,REACTIVATE,PAID,17.99,PAYPAL
REC_02938,CUST_1597,,FREE,2020-08-04,NEW,PAID,0.0,
REC_02939,CUST_1597,FREE,FREE,2021-03-06,,PAID,0.0,
REC_02940,CUST_1598,,BASIC,2023-05-27,NEW,PAID,7.99,BANK_TRANSFER
REC_02941,CUST_1599,,FREE,2021-06-28,NEW,PAID,0.0,
REC_02942,CUST_1599,FREE,BASIC,2022-05-01,UPGRADE,PAID,7.99,CARD
REC_02943,CUST_1600,,PREMIUM,2021-05-27,NEW,PAID,17.99,PAYPAL
REC_02944,CUST_1601,,BASIC,2020-06-04,NEW,PAID,7.99,BANK_TRANSFER
REC_02945,CUST_1601,BASIC,STANDARD,2021-04-25,UPGRADE,PAID,13.99,CARD
REC_02946,CUST_1602,,BASIC,2023-06-23,NEW,PAID,7.99,CARD
REC_02947,CUST_1603,,BASIC,2023-06-25,NEW,PAID,7.99,PAYPAL
REC_02948,CUST_1604,,BASIC,2022-06-08,NEW,PAID,7.99,BANK_TRANSFER
REC_02949,CUST_1604,BASIC,STANDARD,2022-11-09,UPGRADE,PAID,13.99,BANK_TRANSFER
REC_02950,CUST_1604,STANDARD,STANDARD,2023-09-26,REACTIVATE,PAID,13.99,BANK_TRANSFER
REC_02951,CUST_1604,STANDARD,PREMIUM,2024-08-25,UPGRADE,PAID,17.99,PAYPAL
REC_02952,CUST_1605,,STANDARD,2024-05-18,NEW,PAID,13.99,PAYPAL
REC_02953,CUST_1605,STANDARD,PREMIUM,2024-12-29,UPGRADE,PAID,17.99,PAYPAL
REC_02954,CUST_1606,,STANDARD,2022-04-22,NEW,PAID,13.99,BANK_TRANSFER
REC_02955,CUST_1606,STANDARD,PREMIUM,2023-05-19,UPGRADE,FAILED,17.99,CARD
REC_02956,CUST_1606,STANDARD,PREMIUM,2023-05-26,UPGRADE,PAID,17.99,CARD
REC_02957,CUST_1606,PREMIUM,STANDARD,2024-05-23,DOWNGRADE,PAID,13.99,BANK_TRANSFER
REC_02958,CUST_1607,,FREE,2020-08-25,NEW,PAID,0.0,
REC_02959,CUST_1608,,STANDARD,2022-10-19,NEW,PAID,13.99,BANK_TRANSFER
REC_02960,CUST_1609,,PREMIUM,2023-05-08,NEW,PAID,17.99,CARD
REC_02961,CUST_1609,PREMIUM,PREMIUM,2023-11-01,REACTIVATE,PAID,17.99,BANK_TRANSFER
REC_02962,CUST_1610,,BASIC,2020-05-09,,PAID,7.99,BANK_TRANSFER
REC_02963,CUST_1610,BASIC,FREE,2021-05-05,DOWNGRADE,PAID,0.0,
REC_02964,CUST_1610,FREE,FREE,2021-08-15,REACTIVATE,PAID,0.0,
REC_02965,CUST_1610,FREE,BASIC,2022-03-11,UPGRADE,PAID,7.99,BANK_TRANSFER
REC_02966,CUST_1611,,BASIC,2019-08-19,NEW,PAID,7.99,CARD
REC_02967,CUST_1612,,STANDARD,2020-08-29,NEW,PAID,13.99,BANK_TRANSFER
REC_02968,CUST_1613,,BASIC,2021-08-22,NEW,PAID,7.99,PAYPAL
REC_02969,CUST_1614,,FREE,2023-01-17,NEW,PAID,0.0,
REC_02970,CUST_1615,,PREMIUM,2020-02-08,NEW,PAID,17.99,CARD
REC_02971,CUST_1616,,FREE,2023-12-31,NEW,PAID,0.0,
REC_02972,CUST_1616,FREE,BASIC,2024-09-16,UPGRADE,FAILED,7.99,PAYPAL
REC_02973,CUST_1616,FREE,BASIC,2024-09-23,UPGRADE,PAID,7.99,PAYPAL
REC_02974,CUST_1617,,FREE,2019-06-22,NEW,PAID,0.0,
REC_02975,CUST_1618,,STANDARD,2021-08-15,NEW,PAID,13.99,PAYPAL
REC_02976,CUST_1618,STANDARD,PREMIUM,2022-08-20,UPGRADE,PAID,13.99,BANK_TRANSFER
REC_02977,CUST_1619,,PREMIUM,2020-09-23,NEW,PAID,17.99,BANK_TRANSFER
REC_02978,CUST_1620,,FREE,2019-03-10,NEW,PAID,0.0,
REC_02979,CUST_1621,,FREE,2024-10-29,NEW,PAID,0.0,
REC_02980,CUST_1622,,STANDARD,2022-06-24,NEW,PAID,13.99,CARD
REC_02981,CUST_1622,STANDARD,PREMIUM,2023-04-14,UPGRADE,PAID,17.99,BANK_TRANSFER
REC_02982,CUST_1622,PREMIUM,STANDARD,2024-05-03,DOWNGRADE,PAID,13.99,PAYPAL
REC_02983,CUST_1623,,FREE,2019-01-26,NEW,PAID,0.0,
REC_02984,CUST_1623,FREE,FREE,2020-01-19,REACTIVATE,PAID,0.0,
REC_02985,CUST_1624,,STANDARD,2020-10-10,NEW,PAID,13.99,PAYPAL
REC_02986,CUST_1625,,FREE,2022-05-29,NEW,PAID,0.0,
REC_02987,CUST_1626,,STANDARD,2023-02-05,NEW,PAID,13.99,BANK_TRANSFER
REC_02988,CUST_1627,,BASIC,2019-01-28,NEW,PAID,7.99,PAYPAL
REC_02989,CUST_1627,BASIC,FREE,2019-09-28,DOWNGRADE,PAID,0.0,
REC_02990,CUST_1628,,BASIC,2020-01-28,,PAID,7.99,CARD
REC_02991,CUST_1628,BASIC,BASIC,2021-01-13,REACTIVATE,PAID,7.99,BANK_TRANSFER
REC_02992,CUST_1628,BASIC,FREE,2021-03-14,DOWNGRADE,PAID,0.0,
REC_02993,CUST_1628,FREE,FREE,2022-02-15,REACTIVATE,PAID,0.0,
REC_02994,CUST_1629,,FREE,2022-11-27,NEW,PAID,0.0,
REC_02995,CUST_1630,,BASIC,2022-08-12,NEW,PAID,7.99,PAYPAL
REC_02996,CUST_1630,BASIC,STANDARD,2023-09-07,UPGRADE,PAID,13.99,BANK_TRANSFER
REC_02997,CUST_1631,,STANDARD,2024-03-20,NEW,PAID,13.99,BANK_TRANSFER
REC_02998,CUST_1631,STANDARD,STANDARD,2024-07-10,,PAID,13.99,BANK_TRANSFER
REC_02999,CUST_1631,STANDARD,PREMIUM,2024-11-15,UPGRADE,PAID,17.99,BANK_TRANSFER
REC_03000,CUST_1632,,BASIC,2022-07-06,,PAID,0.0,BANK_TRANSFER
REC_03001,CUST_1633,,BASIC,2019-11-12,NEW,PAID,7.99,BANK_TRANSFER
REC_03002,CUST_1634,,PREMIUM,2020-04-07,NEW,PAID,17.99,CARD
REC_03003,CUST_1634,PREMIUM,STANDARD,2020-12-09,DOWNGRADE,PAID,13.99,BANK_TRANSFER
REC_03004,CUST_1634,STANDARD,PREMIUM,2021-07-10,UPGRADE,PAID,17.99,CARD
REC_03005,CUST_1635,,BASIC,2019-06-17,NEW,PAID,7.99,CARD
REC_03006,CUST_1635,BASIC,STANDARD,2019-11-12,UPGRADE,PAID,13.99,PAYPAL
REC_03007,CUST_1636,,STANDARD,2019-03-02,NEW,PAID,13.99,CARD
REC_03008,CUST_1637,,FREE,2022-11-24,NEW,PAID,0.0,
REC_03009,CUST_1638,,BASIC,2022-03-11,NEW,PAID,7.99,BANK_TRANSFER
REC_03010,CUST_1638,BASIC,FREE,2022-11-27,DOWNGRADE,PAID,0.0,
REC_03011,CUST_1639,,STANDARD,2022-02-12,NEW,PAID,13.99,PAYPAL
REC_03012,CUST_1639,STANDARD,PREMIUM,2022-11-24,UPGRADE,PAID,17.99,PAYPAL
REC_03013,CUST_1639,PREMIUM,PREMIUM,2023-05-08,REACTIVATE,PAID,17.99,PAYPAL
REC_03014,CUST_1640,,FREE,2022-04-12,NEW,PAID,0.0,
REC_03015,CUST_1641,,PREMIUM,2020-06-26,NEW,PAID,17.99,BANK_TRANSFER
REC_03016,CUST_1642,,BASIC,2024-05-09,NEW,FAILED,7.99,CARD
REC_03017,CUST_1642,,BASIC,2024-05-16,NEW,PAID,7.99,CARD
REC_03018,CUST_1642,BASIC,STANDARD,2024-09-27,UPGRADE,PAID,13.99,PAYPAL
REC_03019,CUST_1643,,PREMIUM,2020-10-13,NEW,PAID,17.99,BANK_TRANSFER
REC_03020,CUST_1644,,FREE,2022-07-31,NEW,PAID,0.0,
REC_03021,CUST_1645,,FREE,2024-10-13,NEW,PAID,0.0,
REC_03022,CUST_1646,,STANDARD,2020-12-23,NEW,FAILED,13.99,CARD
REC_03023,CUST_1646,,STANDARD,2020-12-30,NEW,PAID,13.99,CARD
REC_03024,CUST_1647,,FREE,2023-05-13,NEW,PAID,0.0,
REC_03025,CUST_1647,FREE,BASIC,2024-06-11,UPGRADE,PAID,7.99,CARD
REC_03026,CUST_1647,BASIC,FREE,2024-08-13,CANCEL,PAID,0.0,
REC_03027,CUST_1648,,FREE,2020-12-23,NEW,PAID,0.0,
REC_03028,CUST_1648,FREE,FREE,2021-11-30,CANCEL,PAID,0.0,
REC_03029,CUST_1649,,FREE,2020-09-16,NEW,PAID,0.0,
REC_03030,CUST_1650,,PREMIUM,2020-05-29,NEW,PAID,17.99,CARD
REC_03031,CUST_1650,PREMIUM,STANDARD,2021-05-17,DOWNGRADE,PAID,13.99,BANK_TRANSFER
REC_03032,CUST_1650,STANDARD,PREMIUM,2021-11-22,,PAID,17.99,BANK_TRANSFER
REC_03033,CUST_1651,,BASIC,2024-09-26,NEW,PAID,7.99,CARD
REC_03034,CUST_1652,,BASIC,2024-09-27,NEW,PAID,7.99,PAYPAL
REC_03035,CUST_1653,,STANDARD,2022-08-30,NEW,PAID,13.99,BANK_TRANSFER
REC_03036,CUST_1654,,FREE,2021-06-30,NEW,PAID,0.0,
REC_03037,CUST_1655,,BASIC,2021-06-25,,PAID,7.99,CARD
REC_03038,CUST_1656,,PREMIUM,2019-05-19,NEW,PAID,17.99,BANK_TRANSFER
REC_03039,CUST_1656,PREMIUM,PREMIUM,2019-08-27,REACTIVATE,PAID,17.99,CARD
REC_03040,CUST_1656,PREMIUM,STANDARD,2019-11-15,DOWNGRADE,PAID,13.99,PAYPAL
REC_03041,CUST_1657,,PREMIUM,2023-12-18,NEW,PAID,17.99,PAYPAL
REC_03042,CUST_1658,,PREMIUM,2020-02-15,NEW,PAID,17.99,PAYPAL
REC_03043,CUST_1658,PREMIUM,STANDARD,2020-11-25,DOWNGRADE,PAID,0.0,PAYPAL
REC_03044,CUST_1659,,BASIC,2019-09-23,NEW,PAID,7.99,PAYPAL
REC_03045,CUST_1660,,PREMIUM,2020-09-30,NEW,PAID,17.99,BANK_TRANSFER
REC_03046,CUST_1660,PREMIUM,STANDARD,2021-02-22,DOWNGRADE,PAID,13.99,PAYPAL
REC_03047,CUST_1660,STANDARD,BASIC,2022-03-26,DOWNGRADE,PAID,7.99,PAYPAL
REC_03048,CUST_1661,,FREE,2021-05-31,NEW,PAID,0.0,
REC_03049,CUST_1662,,PREMIUM,2020-12-29,NEW,PAID,17.99,CARD
REC_03050,CUST_1663,,FREE,2023-08-27,,PAID,0.0,
REC_03051,CUST_1663,FREE,FREE,2024-08-08,CANCEL,PAID,0.0,
REC_03052,CUST_1664,,FREE,2020-12-11,NEW,PAID,0.0,
REC_03053,CUST_1664,FREE,BASIC,2021-12-08,UPGRADE,PAID,7.99,PAYPAL
REC_03054,CUST_1665,,PREMIUM,2021-04-04,NEW,PAID,17.99,CARD
REC_03055,CUST_1666,,STANDARD,2019-10-27,NEW,PAID,13.99,CARD
REC_03056,CUST_1667,,FREE,2021-04-07,NEW,PAID,0.0,
REC_03057,CUST_1668,,FREE,2023-08-19,NEW,PAID,0.0,
REC_03058,CUST_1668,FREE,FREE,2023-12-14,REACTIVATE,PAID,0.0,
REC_03059,CUST_1669,,STANDARD,2021-11-19,NEW,PAID,13.99,PAYPAL
REC_03060,CUST_1669,STANDARD,BASIC,2022-12-13,DOWNGRADE,PAID,7.99,PAYPAL
REC_03061,CUST_1669,BASIC,STANDARD,2023-02-21,UPGRADE,PAID,13.99,BANK_TRANSFER
REC_03062,CUST_1669,STANDARD,PREMIUM,2024-01-15,UPGRADE,PAID,17.99,PAYPAL
REC_03063,CUST_1670,,PREMIUM,2024-06-06,NEW,PAID,13.99,PAYPAL
REC_03064,CUST_1671,,BASIC,2019-05-09,NEW,PAID,7.99,BANK_TRANSFER
REC_03065,CUST_1671,BASIC,STANDARD,2020-04-20,UPGRADE,PAID,13.99,CARD
REC_03066,CUST_1671,STANDARD,STANDARD,2020-11-13,REACTIVATE,PAID,0.0,CARD
REC_03067,CUST_1671,STANDARD,PREMIUM,2021-10-18,UPGRADE,PAID,17.99,CARD
REC_03068,CUST_1672,,BASIC,2021-04-24,NEW,PAID,7.99,BANK_TRANSFER
REC_03069,CUST_1672,BASIC,BASIC,2022-05-14,REACTIVATE,PAID,7.99,PAYPAL
REC_03070,CUST_1673,,BASIC,2022-06-19,NEW,PAID,7.99,CARD
REC_03071,CUST_1674,,STANDARD,2021-03-26,NEW,FAILED,13.99,CARD
REC_03072,CUST_1674,,STANDARD,2021-04-02,NEW,PAID,13.99,CARD
REC_03073,CUST_1675,,BASIC,2020-03-01,NEW,PAID,7.99,CARD
REC_03074,CUST_1676,,STANDARD,2023-08-02,NEW,PAID,13.99,BANK_TRANSFER
REC_03075,CUST_1677,,STANDARD,2024-04-04,NEW,PAID,13.99,PAYPAL
REC_03076,CUST_1678,,STANDARD,2023-04-13,NEW,PAID,13.99,PAYPAL
REC_03077,CUST_1678,STANDARD,BASIC,2024-04-29,DOWNGRADE,PAID,7.99,PAYPAL
REC_03078,CUST_1679,,FREE,2023-11-21,NEW,PAID,0.0,
REC_03079,CUST_1679,FREE,FREE,2024-03-24,REACTIVATE,PAID,0.0,
REC_03080,CUST_1680,,PREMIUM,2020-03-09,,PAID,17.99,PAYPAL
REC_03081,CUST_1681,,BASIC,2023-11-23,NEW,PAID,7.99,PAYPAL
REC_03082,CUST_1681,BASIC,BASIC,2024-08-20,REACTIVATE,PAID,7.99,PAYPAL
REC_03083,CUST_1681,BASIC,FREE,2024-11-13,DOWNGRADE,PAID,0.0,
REC_03084,CUST_1682,,FREE,2023-11-27,NEW,PAID,0.0,
REC_03085,CUST_1683,,BASIC,2022-04-26,NEW,PAID,7.99,BANK_TRANSFER
REC_03086,CUST_1683,BASIC,FREE,2022-08-12,DOWNGRADE,PAID,0.0,
REC_03087,CUST_1683,FREE,BASIC,2023-02-12,UPGRADE,PAID,7.99,BANK_TRANSFER
REC_03088,CUST_1683,BASIC,STANDARD,2023-07-25,,PAID,17.99,PAYPAL
REC_03089,CUST_1684,,FREE,2023-08-31,NEW,PAID,0.0,
REC_03090,CUST_1685,,BASIC,2023-09-24,NEW,PAID,7.99,PAYPAL
REC_03091,CUST_1685,BASIC,BASIC,2024-06-06,REACTIVATE,PAID,7.99,PAYPAL
REC_03092,CUST_1686,,PREMIUM,2019-05-25,NEW,PAID,17.99,BANK_TRANSFER
REC_03093,CUST_1686,PREMIUM,FREE,2019-12-20,CANCEL,PAID,0.0,
REC_03094,CUST_1687,,STANDARD,2024-11-24,NEW,PAID,13.99,PAYPAL
REC_03095,CUST_1688,,FREE,2021-04-16,NEW,PAID,0.0,
REC_03096,CUST_1688,FREE,FREE,2022-03-02,REACTIVATE,PAID,7.99,
REC_03097,CUST_1689,,FREE,2022-03-02,NEW,PAID,0.0,
REC_03098,CUST_1690,,STANDARD,2023-07-13,NEW,PAID,13.99,BANK_TRANSFER
REC_03099,CUST_1690,STANDARD,BASIC,2023-10-17,DOWNGRADE,PAID,7.99,PAYPAL
REC_03100,CUST_1690,BASIC,STANDARD,2024-09-07,UPGRADE,PAID,13.99,CARD
REC_03101,CUST_1691,,PREMIUM,2024-01-22,NEW,PAID,17.99,PAYPAL
REC_03102,CUST_1692,,STANDARD,2020-12-28,NEW,PAID,13.99,CARD
REC_03103,CUST_1692,STANDARD,PREMIUM,2021-03-25,UPGRADE,PAID,17.99,PAYPAL
REC_03104,CUST_1693,,STANDARD,2022-07-30,NEW,PAID,13.99,CARD
REC_03105,CUST_1694,,FREE,2019-12-20,NEW,PAID,0.0,
REC_03106,CUST_1694,FREE,BASIC,2020-03-21,UPGRADE,PAID,7.99,PAYPAL
REC_03107,CUST_1695,,STANDARD,2022-03-20,NEW,PAID,13.99,BANK_TRANSFER
REC_03108,CUST_1695,STANDARD,PREMIUM,2022-10-16,UPGRADE,PAID,17.99,BANK_TRANSFER
REC_03109,CUST_1695,PREMIUM,PREMIUM,2023-03-29,REACTIVATE,PAID,17.99,CARD
REC_03110,CUST_1696,,BASIC,2024-07-04,NEW,PAID,7.99,PAYPAL
REC_03111,CUST_1697,,BASIC,2019-01-13,NEW,PAID,7.99,CARD
REC_03112,CUST_1697,BASIC,STANDARD,2019-09-14,UPGRADE,FAILED,13.99,BANK_TRANSFER
REC_03113,CUST_1697,BASIC,STANDARD,2019-09-21,,PAID,13.99,BANK_TRANSFER
REC_03114,CUST_1698,,STANDARD,2023-05-13,NEW,PAID,13.99,CARD
REC_03115,CUST_1698,STANDARD,PREMIUM,2023-08-31,UPGRADE,PAID,17.99,PAYPAL
REC_03116,CUST_1698,PREMIUM,STANDARD,2024-04-30,DOWNGRADE,PAID,13.99,BANK_TRANSFER
REC_03117,CUST_1699,,BASIC,2021-01-09,NEW,PAID,7.99,PAYPAL
REC_03118,CUST_1699,BASIC,STANDARD,2022-01-07,UPGRADE,PAID,13.99,CARD
REC_03119,CUST_1699,STANDARD,STANDARD,2022-05-23,REACTIVATE,PAID,13.99,PAYPAL
REC_03120,CUST_1699,STANDARD,PREMIUM,2022-07-26,UPGRADE,PAID,17.99,BANK_TRANSFER
REC_03121,CUST_1700,,STANDARD,2024-03-14,NEW,PAID,13.99,CARD
REC_03122,CUST_1701,,STANDARD,2021-07-21,NEW,PAID,13.99,CARD
REC_03123,CUST_1702,,STANDARD,2019-03-29,NEW,PAID,13.99,CARD
REC_03124,CUST_1703,,STANDARD,2024-09-23,NEW,PAID,13.99,CARD
