log_id,customer_id,content_id,event_type,event_timestamp,device_code,session_id,duration_seconds,rating_given,quality_stream,ip_country,app_version
LOG_008313,CUST_0453,CNT_026,STOP,2023-08-26 00:11:16,PC_WIN,SESS_02508,1268,,HD,DE,3.2.0
LOG_008314,CUST_0453,CNT_026,RATE,2023-08-26 00:11:51,PC_WIN,SESS_02508,,5,HD,DE,3.2.0
LOG_008315,CUST_1790,CNT_032,PLAY,2021-07-16 17:34:00,TV_SAM,SESS_02509,,,HD,DZ,3.1.5
LOG_008316,CUST_1790,CNT_032,STOP,2021-07-16 17:39:10,TV_SAM,SESS_02509,1941,,HD,DZ,3.1.5
LOG_008317,CUST_1790,CNT_032,RATE,2021-07-16 17:39:42,TV_SAM,SESS_02509,,4,HD,DZ,3.1.5
LOG_008318,CUST_1414,CNT_014,PLAY,2021-12-18 15:00:00,MOB_AND,SESS_02510,,,4K,FR,3.1.5
LOG_008319,CUST_1414,CNT_014,STOP,2021-12-18 15:13:01,MOB_AND,SESS_02510,2390,,4K,FR,3.1.5
LOG_008320,CUST_0298,CNT_036,PLAY,2022-12-30 19:29:00,TV_AND,SESS_02511,,,HD,MA,3.2.1
LOG_008321,CUST_0298,CNT_036,PAUSE,2022-12-30 19:38:55,TV_AND,SESS_02511,595,,HD,MA,3.2.1
LOG_008322,CUST_0298,CNT_036,RESUME,2022-12-30 19:44:57,TV_AND,SESS_02511,,,HD,MA,3.2.1
LOG_008323,CUST_0298,CNT_036,STOP,2022-12-30 19:46:28,TV_AND,SESS_02511,2608,,HD,MA,3.2.1
LOG_008324,CUST_0298,CNT_036,RATE,2022-12-30 19:46:42,TV_AND,SESS_02511,,4,HD,MA,3.2.1
LOG_008325,CUST_1741,CNT_031,PLAY,2021-05-27 19:12:00,TAB_IOS,SESS_02512,,,SD,ES,3.1.5
LOG_008326,CUST_1741,CNT_031,STOP,2021-05-27 19:19:22,TAB_IOS,SESS_02512,2792,,SD,ES,3.1.5
LOG_008327,CUST_0925,CNT_031,PLAY,2021-03-28 15:13:00,PC_WIN,SESS_02513,,,HD,CA,3.2.1
LOG_008328,CUST_0925,CNT_031,PAUSE,2021-03-28 15:55:26,PC_WIN,SESS_02513,2546,,HD,CA,3.2.1
LOG_008329,CUST_0925,CNT_031,RESUME,2021-03-28 16:03:14,PC_WIN,SESS_02513,,,HD,CA,3.2.1
LOG_008330,CUST_0925,CNT_031,STOP,2021-03-28 16:26:21,PC_WIN,SESS_02513,6261,,HD,CA,3.2.1
LOG_008331,CUST_0925,CNT_031,RATE,2021-03-28 16:27:02,PC_WIN,SESS_02513,,4,HD,CA,3.2.1
LOG_008332,CUST_1357,CNT_015,PLAY,2023-06-06 20:08:00,TAB_AND,SESS_02514,,,SD,FR,3.2.1
LOG_008333,CUST_1357,CNT_015,STOP,2023-06-06 20:13:00,TAB_AND,SESS_02514,2786,,SD,FR,3.2.1
LOG_008334,CUST_1357,CNT_015,RATE,2023-06-06 20:13:10,TAB_AND,SESS_02514,,3,SD,FR,3.2.1
LOG_008335,CUST_0709,CNT_003,PLAY,2024-01-09 09:21:00,MOB_IOS,SESS_02515,,,HD,DE,3.2.2
LOG_008336,CUST_0709,CNT_003,STOP,2024-01-09 09:25:17,MOB_IOS,SESS_02515,1115,,HD,DE,3.2.2
LOG_008337,CUST_0353,CNT_031,PLAY,20/02/2021 08:30:00,PC_WIN,SESS_02516,,,HD,GB,3.2.0
LOG_008338,CUST_0353,CNT_031,STOP,20/02/2021 08:47:14,PC_WIN,SESS_02516,2937,,HD,GB,3.2.0
LOG_008339,CUST_0353,CNT_031,RATE,20/02/2021 08:48:10,PC_WIN,SESS_02516,,7,HD,GB,3.2.0
LOG_008340,CUST_1802,CNT_028,PLAY,2021-02-18 06:43:00,MOB_AND,SESS_02517,,,HD,TN,3.2.1
LOG_008341,CUST_1802,CNT_028,PAUSE,2021-02-18 06:45:01,MOB_AND,SESS_02517,121,,HD,TN,3.2.1
LOG_008342,CUST_1802,CNT_028,RESUME,2021-02-18 06:55:00,MOB_AND,SESS_02517,,,HD,TN,3.2.1
LOG_008343,CUST_1802,CNT_028,STOP,2021-02-18 06:56:30,MOB_AND,SESS_02517,1200,,HD,TN,3.2.1
LOG_008344,CUST_0887,CNT_027,PLAY,2021-02-15 22:16:00,MOB_AND,SESS_02518,,,HD,SN,3.2.1
LOG_008345,CUST_0887,CNT_027,STOP,2021-02-15 22:17:23,MOB_AND,SESS_02518,278,,HD,SN,3.2.1
LOG_008346,CUST_0813,CNT_017,PLAY,2024-07-21 19:39:00,TV_AND,SESS_02519,,,SD,IT,3.1.5
LOG_008347,CUST_0813,CNT_017,STOP,2024-07-21 20:02:38,TV_AND,SESS_02519,9869,,SD,IT,3.1.5
LOG_008348,CUST_0813,CNT_017,RATE,2024-07-21 20:02:48,TV_AND,SESS_02519,,4,SD,IT,3.1.5
LOG_008349,CUST_0223,CNT_022,PLAY,2021-07-16 22:02:00,PC_WIN,SESS_02520,,,4K,DZ,3.2.0
LOG_008350,CUST_0223,CNT_022,STOP,2021-07-16 22:33:43,PC_WIN,SESS_02520,4474,,4K,DZ,3.2.0
LOG_008351,CUST_1817,CNT_025,PLAY,26/07/2023 10:08:00,TV_LG,SESS_02521,,,4K,CI,3.1.5
LOG_008352,CUST_1817,CNT_025,STOP,26/07/2023 10:10:38,TV_LG,SESS_02521,3082,,4K,CI,3.1.5
LOG_008353,CUST_1817,CNT_025,RATE,26/07/2023 10:11:13,TV_LG,SESS_02521,,2,4K,CI,3.1.5
LOG_008354,CUST_0548,CNT_015,PLAY,2024-04-09 04:12:00,MOB_IOS,SESS_02522,,,HD,DZ,3.2.0
LOG_008355,CUST_0548,CNT_015,PAUSE,2024-04-09 04:15:56,MOB_IOS,SESS_02522,236,,HD,DZ,3.2.0
LOG_008356,CUST_0548,CNT_015,RESUME,2024-04-09 04:25:07,MOB_IOS,SESS_02522,,,HD,DZ,3.2.0
LOG_008357,CUST_0548,CNT_015,STOP,2024-04-09 04:30:25,MOB_IOS,SESS_02522,1422,,HD,DZ,3.2.0
LOG_008358,CUST_0548,CNT_015,RATE,2024-04-09 04:31:21,MOB_IOS,SESS_02522,,5,HD,DZ,3.2.0
LOG_008359,CUST_1066,CNT_046,PLAY,2023-05-05 11:03:00,PC_MAC,SESS_02523,,,HD,US,3.1.5
LOG_008360,CUST_1066,CNT_046,PAUSE,2023-05-05 11:31:57,PC_MAC,SESS_02523,1737,,HD,US,3.1.5
LOG_008361,CUST_1066,CNT_046,RESUME,2023-05-05 11:38:26,PC_MAC,SESS_02523,,,HD,US,3.1.5
LOG_008362,CUST_1066,CNT_046,STOP,2023-05-05 11:47:35,PC_MAC,SESS_02523,4160,,HD,US,3.1.5
LOG_008363,CUST_1066,CNT_046,RATE,2023-05-05 11:48:27,PC_MAC,SESS_02523,,1,HD,US,3.1.5
LOG_008364,CUST_0671,CNT_013,PLAY,2021-02-23 19:23:00,MOB_AND,SESS_02524,,,4K,BE,3.2.0
LOG_008365,CUST_0671,CNT_013,PAUSE,2021-02-23 19:25:11,MOB_AND,SESS_02524,131,,4K,BE,3.2.0
LOG_008366,CUST_0671,CNT_013,RESUME,2021-02-23 19:31:09,MOB_AND,SESS_02524,,,4K,BE,3.2.0
LOG_008367,CUST_0671,CNT_013,STOP,2021-02-23 19:33:41,MOB_AND,SESS_02524,520,,4K,BE,3.2.0
LOG_008368,CUST_0134,CNT_037,PLAY,2024-10-06 00:37:00,PC_WIN,SESS_02525,,,SD,DZ,3.2.1
LOG_008369,CUST_0134,CNT_037,PAUSE,2024-10-06 00:43:31,PC_WIN,SESS_02525,391,,SD,DZ,3.2.1
LOG_008370,CUST_0134,CNT_037,RESUME,2024-10-06 00:50:32,PC_WIN,SESS_02525,,,SD,DZ,3.2.1
LOG_008371,CUST_0134,CNT_037,STOP,2024-10-06 00:59:24,PC_WIN,SESS_02525,3349,,SD,DZ,3.2.1
LOG_008372,CUST_0134,CNT_037,RATE,2024-10-06 00:59:43,PC_WIN,SESS_02525,,4,SD,DZ,3.2.1
LOG_008373,CUST_0808,CNT_008,PLAY,2021-06-23 09:06:00,PC_WIN,SESS_02526,,,HD,ES,3.2.2
LOG_008374,CUST_0808,CNT_008,STOP,2021-06-23 09:13:23,PC_WIN,SESS_02526,2103,,HD,ES,3.2.2
LOG_008375,CUST_0245,CNT_013,PLAY,2022-08-31 13:53:00,PC_MAC,SESS_02527,,,HD,SN,3.2.1
LOG_008376,CUST_0245,CNT_013,STOP,2022-08-31 13:54:11,PC_MAC,SESS_02527,613,,HD,SN,3.2.1
LOG_008377,CUST_0245,CNT_013,RATE,2022-08-31 13:54:19,PC_MAC,SESS_02527,,4,HD,SN,3.2.1
LOG_008378,CUST_0896,CNT_011,PLAY,2022-10-07 18:49:00,MOB_IOS,SESS_02528,,,HD,NL,3.2.1
LOG_008379,CUST_0896,CNT_011,PAUSE,2022-10-07 18:54:17,MOB_IOS,SESS_02528,317,,HD,NL,3.2.1
LOG_008380,CUST_0896,CNT_011,RESUME,2022-10-07 19:00:40,MOB_IOS,SESS_02528,,,HD,NL,3.2.1
LOG_008381,CUST_0896,CNT_011,STOP,2022-10-07 19:04:45,MOB_IOS,SESS_02528,940,,HD,NL,3.2.1
LOG_008382,CUST_0786,CNT_037,PLAY,2023-05-30 23:38:00,PC_MAC,SESS_02529,,,4K,IT,
LOG_008383,CUST_0786,CNT_037,PAUSE,2023-05-31 00:08:01,PC_MAC,SESS_02529,1801,,4K,IT,
LOG_008384,CUST_0786,CNT_037,RESUME,2023-05-31 00:17:09,PC_MAC,SESS_02529,,,4K,IT,
LOG_008385,CUST_0786,CNT_037,STOP,2023-05-31 00:29:32,PC_MAC,SESS_02529,3847,,4K,IT,
LOG_008386,CUST_0786,CNT_037,RATE,2023-05-31 00:29:55,PC_MAC,SESS_02529,,3,4K,IT,
LOG_008387,CUST_0048,CNT_045,PLAY,2022-07-31 20:05:00,PC_WIN,SESS_02530,,,4K,CI,3.2.0
LOG_008388,CUST_0048,CNT_045,PAUSE,2022-07-31 20:15:05,PC_WIN,SESS_02530,605,,4K,CI,3.2.0
LOG_008389,CUST_0048,CNT_045,RESUME,2022-07-31 20:20:16,PC_WIN,SESS_02530,,,4K,CI,3.2.0
LOG_008390,CUST_0048,CNT_045,STOP,2022-07-31 20:40:55,PC_WIN,SESS_02530,5247,,4K,CI,3.2.0
LOG_008391,CUST_0169,CNT_012,PLAY,2021-09-24 18:11:00,TV_SAM,SESS_02531,,,HD,TN,3.2.1
LOG_008392,CUST_0169,CNT_012,STOP,2021-09-24 18:12:06,TV_SAM,SESS_02531,1318,,HD,TN,3.2.1
LOG_008393,CUST_9408,CNT_016,PLAY,2023-06-04 19:13:00,MOB_IOS,SESS_02532,,,HD,DE,3.2.1
LOG_008394,CUST_9408,CNT_016,STOP,2023-06-04 19:14:18,MOB_IOS,SESS_02532,1371,,HD,DE,3.2.1
LOG_008395,CUST_9408,CNT_016,RATE,2023-06-04 19:14:25,MOB_IOS,SESS_02532,,5,HD,DE,3.2.1
LOG_008396,CUST_1370,CNT_939,PLAY,2022-09-29 17:11:00,PC_MAC,SESS_02533,,,HD,TN,3.2.1
LOG_008397,CUST_1370,CNT_939,PAUSE,2022-09-29 17:15:47,PC_MAC,SESS_02533,287,,HD,TN,3.2.1
LOG_008398,CUST_1370,CNT_939,RESUME,2022-09-29 17:19:44,PC_MAC,SESS_02533,,,HD,TN,3.2.1
LOG_008399,CUST_1370,CNT_939,STOP,2022-09-29 17:26:42,PC_MAC,SESS_02533,1876,,HD,TN,3.2.1
LOG_008400,CUST_1777,CNT_033,PLAY,13/04/2023 08:17:00,TAB_IOS,SESS_02534,,,SD,JP,3.2.1
LOG_008401,CUST_1777,CNT_033,STOP,13/04/2023 08:18:14,TAB_IOS,SESS_02534,969,,SD,JP,3.2.1
LOG_008402,CUST_1636,CNT_030,PLAY,2024-03-15 10:58:00,MOB_AND,SESS_02535,,,HD,FR,3.2.1
LOG_008403,CUST_1636,CNT_030,STOP,2024-03-15 11:06:49,MOB_AND,SESS_02535,1229,,HD,FR,3.2.1
LOG_008404,CUST_1636,CNT_030,RATE,2024-03-15 11:07:10,MOB_AND,SESS_02535,,10,HD,FR,3.2.1
LOG_008405,CUST_1439,CNT_025,PLAY,2023-06-22 20:15:00,UNKNOWN,SESS_02536,,,4K,DZ,3.2.0
LOG_008406,CUST_1439,CNT_025,PAUSE,2023-06-22 20:33:41,UNKNOWN,SESS_02536,1121,,4K,DZ,3.2.0
LOG_008407,CUST_1439,CNT_025,RESUME,2023-06-22 20:35:16,UNKNOWN,SESS_02536,,,4K,DZ,3.2.0
LOG_008408,CUST_1439,CNT_025,STOP,2023-06-22 20:37:02,UNKNOWN,SESS_02536,4053,,4K,DZ,3.2.0
LOG_008409,CUST_0203,CNT_010,PLAY,07/02/2024 16:58:00,TV_SAM,SESS_02537,,,HD,DE,3.2.0
LOG_008410,CUST_0203,CNT_010,PAUSE,07/02/2024 17:22:31,TV_SAM,SESS_02537,1471,,HD,DE,3.2.0
LOG_008411,CUST_0203,CNT_010,RESUME,07/02/2024 17:28:36,TV_SAM,SESS_02537,,,HD,DE,3.2.0
LOG_008412,CUST_0203,CNT_010,STOP,07/02/2024 18:04:12,TV_SAM,SESS_02537,8660,,HD,DE,3.2.0
LOG_008413,CUST_0203,CNT_010,RATE,07/02/2024 18:04:39,TV_SAM,SESS_02537,,5,HD,DE,3.2.0
LOG_008414,CUST_1864,CNT_042,PLAY,2022-12-29 22:32:00,MOB_IOS,SESS_02538,,,sd,CA,3.2.1
LOG_008415,CUST_1864,CNT_042,PAUSE,2022-12-29 22:34:29,MOB_IOS,SESS_02538,149,,sd,CA,3.2.1
LOG_008416,CUST_1864,CNT_042,RESUME,2022-12-29 22:39:18,MOB_IOS,SESS_02538,,,sd,CA,3.2.1
LOG_008417,CUST_1864,CNT_042,STOP,2022-12-29 22:44:16,MOB_IOS,SESS_02538,750,,sd,CA,3.2.1
LOG_008418,CUST_1864,CNT_042,RATE,2022-12-29 22:45:13,MOB_IOS,SESS_02538,,4,sd,CA,3.2.1
LOG_008419,CUST_1583,CNT_026,PLAY,2022-09-13 22:02:00,PC_WIN,SESS_02539,,,HD,DE,3.2.0
LOG_008420,CUST_1583,CNT_026,PAUSE,2022-09-13 22:18:55,PC_WIN,SESS_02539,1015,,HD,DE,3.2.0
LOG_008421,CUST_1583,CNT_026,RESUME,2022-09-13 22:23:32,PC_WIN,SESS_02539,,,HD,DE,3.2.0
LOG_008422,CUST_1583,CNT_026,STOP,2022-09-13 22:40:51,PC_WIN,SESS_02539,2149,,HD,DE,3.2.0
LOG_008423,CUST_1583,CNT_026,RATE,2022-09-13 22:41:09,PC_WIN,SESS_02539,,5,HD,DE,3.2.0
LOG_008424,CUST_0383,CNT_031,PLAY,2023-09-20 19:09:00,MOB_IOS,SESS_02540,,,HD,US,3.2.1
LOG_008425,CUST_0383,CNT_031,PAUSE,2023-09-20 19:11:04,MOB_IOS,SESS_02540,124,,HD,US,3.2.1
LOG_008426,CUST_0383,CNT_031,RESUME,2023-09-20 19:18:52,MOB_IOS,SESS_02540,,,HD,US,3.2.1
LOG_008427,CUST_0383,CNT_031,STOP,2023-09-20 19:24:21,MOB_IOS,SESS_02540,1044,,HD,US,3.2.1
LOG_008428,CUST_0383,CNT_031,RATE,2023-09-20 19:24:49,MOB_IOS,SESS_02540,,4,HD,US,3.2.1
LOG_008429,CUST_0546,CNT_014,PLAY,2021-12-13 19:32:00,MOB_IOS,SESS_02541,,,HD,DE,3.2.1
LOG_008430,CUST_0546,CNT_014,STOP,2021-12-13 19:36:58,MOB_IOS,SESS_02541,1007,,HD,DE,3.2.1
LOG_008431,CUST_0546,CNT_014,RATE,2021-12-13 19:37:27,MOB_IOS,SESS_02541,,5,HD,DE,3.2.1
LOG_008432,CUST_0521,CNT_015,PLAY,07/06/2023 04:15:00,MOB_AND,SESS_02542,,,4K,MA,3.2.1
LOG_008433,CUST_0521,CNT_015,STOP,07/06/2023 04:23:38,MOB_AND,SESS_02542,1579,,4K,MA,3.2.1
LOG_008434,CUST_1213,CNT_047,PLAY,1688049360,UNKNOWN,SESS_02543,,,HD,DZ,3.2.0
LOG_008435,CUST_1213,CNT_047,STOP,1688049715,UNKNOWN,SESS_02543,1498,,HD,DZ,3.2.0
LOG_008436,CUST_0101,CNT_013,PLAY,2024-11-17 21:04:00,PC_WIN,SESS_02544,,,HD,TN,3.2.1
LOG_008437,CUST_0101,CNT_013,PAUSE,2024-11-17 21:09:35,PC_WIN,SESS_02544,335,,HD,TN,3.2.1
LOG_008438,CUST_0101,CNT_013,RESUME,2024-11-17 21:18:22,PC_WIN,SESS_02544,,,HD,TN,3.2.1
LOG_008439,CUST_0101,CNT_013,STOP,2024-11-17 21:21:31,PC_WIN,SESS_02544,948,,HD,TN,3.2.1
LOG_008440,CUST_1883,CNT_041,PLAY,2023-06-04 20:06:00,PC_WIN,SESS_02545,,,HD,US,3.2.0
LOG_008441,CUST_1883,CNT_041,PAUSE,2023-06-04 20:11:53,PC_WIN,SESS_02545,353,,HD,US,3.2.0
LOG_008442,CUST_1883,CNT_041,RESUME,2023-06-04 20:16:02,PC_WIN,SESS_02545,,,HD,US,3.2.0
LOG_008443,CUST_1883,CNT_041,STOP,2023-06-04 20:17:26,PC_WIN,SESS_02545,1383,,HD,US,3.2.0
LOG_008444,CUST_1883,CNT_041,RATE,2023-06-04 20:17:49,PC_WIN,SESS_02545,,5,HD,US,3.2.0
LOG_008445,CUST_1196,CNT_024,PLAY,1619050080,MOB_IOS,SESS_02546,,,HD,FR,3.2.1
LOG_008446,CUST_1196,CNT_024,PAUSE,1619050251,MOB_IOS,SESS_02546,171,,HD,FR,3.2.1
LOG_008447,CUST_1196,CNT_024,RESUME,1619050573,MOB_IOS,SESS_02546,,,HD,FR,3.2.1
LOG_008448,CUST_1196,CNT_024,STOP,1619050850,MOB_IOS,SESS_02546,646,,HD,FR,3.2.1
LOG_008449,CUST_1060,CNT_005,PLAY,2024-03-13 13:04:00,PC_WIN,SESS_02547,,,HD,BE,3.2.0
LOG_008450,CUST_1060,CNT_005,STOP,2024-03-13 13:35:30,PC_WIN,SESS_02547,5441,,HD,BE,3.2.0
LOG_008451,CUST_1060,CNT_005,RATE,2024-03-13 13:36:28,PC_WIN,SESS_02547,,4,HD,BE,3.2.0
LOG_008452,CUST_1240,CNT_045,PLAY,2021-09-29 00:34:00,MOB_IOS,SESS_02548,,,SD,CA,
LOG_008453,CUST_1240,CNT_045,STOP,2021-09-29 00:40:14,MOB_IOS,SESS_02548,1034,,SD,CA,
LOG_008454,CUST_1240,CNT_045,RATE,2021-09-29 00:40:32,MOB_IOS,SESS_02548,,5,SD,CA,
LOG_008455,CUST_0010,CNT_035,PLAY,2021-10-19 19:29:00,MOB_AND,SESS_02549,,,HD,TN,3.2.1
LOG_008456,CUST_0010,CNT_035,STOP,2021-10-19 19:33:00,MOB_AND,SESS_02549,980,,HD,TN,3.2.1
LOG_008457,CUST_1160,CNT_009,PLAY,17/10/2022 21:22:00,TV_LG,SESS_02550,,,HD,BR,3.2.0
LOG_008458,CUST_1160,CNT_009,STOP,17/10/2022 22:03:22,TV_LG,SESS_02550,5010,,HD,BR,3.2.0
LOG_008459,CUST_1160,CNT_009,RATE,17/10/2022 22:03:42,TV_LG,SESS_02550,,5,HD,BR,3.2.0
LOG_008460,CUST_1100,CNT_025,PLAY,2024-08-23 16:44:00,MOB_IOS,SESS_02551,,,HD,DZ,3.2.1
LOG_008461,CUST_1100,CNT_025,STOP,2024-08-23 17:05:57,MOB_IOS,SESS_02551,2845,,HD,DZ,3.2.1
LOG_008462,CUST_0101,CNT_031,PLAY,23/10/2022 22:34:00,TV_SAM,SESS_02552,,,HD,TN,3.1.8
LOG_008463,CUST_0101,CNT_031,STOP,23/10/2022 23:18:28,TV_SAM,SESS_02552,5989,,HD,TN,3.1.8
LOG_008464,CUST_0101,CNT_031,RATE,23/10/2022 23:19:05,TV_SAM,SESS_02552,,3,HD,TN,3.1.8
LOG_008465,CUST_2000,CNT_019,PLAY,2021-11-10 15:55:00,MOB_AND,SESS_02553,,,HD,FR,3.0.5
LOG_008466,CUST_2000,CNT_019,STOP,2021-11-10 15:57:48,MOB_AND,SESS_02553,386,,HD,FR,3.0.5
LOG_008467,CUST_0187,CNT_005,PLAY,04/08/2021 18:47:00,TAB_IOS,SESS_02554,,,4K,GB,3.0.5
LOG_008468,CUST_0187,CNT_005,STOP,04/08/2021 18:49:24,TAB_IOS,SESS_02554,1036,,4K,GB,3.0.5
LOG_008469,CUST_0187,CNT_005,RATE,04/08/2021 18:49:39,TAB_IOS,SESS_02554,,4,4K,GB,3.0.5
LOG_008470,CUST_1925,CNT_047,PLAY,2024-05-16 04:23:00,MOB_AND,SESS_02555,,,HD,US,3.2.0
LOG_008471,CUST_1925,CNT_047,STOP,2024-05-16 04:32:19,MOB_AND,SESS_02555,1746,,HD,US,3.2.0
LOG_008472,CUST_1925,CNT_047,RATE,2024-05-16 04:33:06,MOB_AND,SESS_02555,,4,HD,US,3.2.0
LOG_008473,CUST_1267,CNT_019,PLAY,2023-08-06 09:54:00,PC_WIN,SESS_02556,,,SD,ES,3.2.2
LOG_008474,CUST_1267,CNT_019,PAUSE,2023-08-06 09:58:16,PC_WIN,SESS_02556,256,,SD,ES,3.2.2
LOG_008475,CUST_1267,CNT_019,RESUME,2023-08-06 10:07:46,PC_WIN,SESS_02556,,,SD,ES,3.2.2
LOG_008476,CUST_1267,CNT_019,STOP,2023-08-06 10:09:01,PC_WIN,SESS_02556,1336,,SD,ES,3.2.2
LOG_008477,CUST_1047,CNT_046,PLAY,2022-02-05 19:53:00,MOB_IOS,SESS_02557,,,HD,DZ,3.1.0
LOG_008478,CUST_1047,CNT_046,PAUSE,2022-02-05 19:57:29,MOB_IOS,SESS_02557,269,,HD,DZ,3.1.0
LOG_008479,CUST_1047,CNT_046,RESUME,2022-02-05 20:04:04,MOB_IOS,SESS_02557,,,HD,DZ,3.1.0
LOG_008480,CUST_1047,CNT_046,STOP,2022-02-05 20:08:48,MOB_IOS,SESS_02557,811,,HD,DZ,3.1.0
LOG_008481,CUST_1047,CNT_046,RATE,2022-02-05 20:09:06,MOB_IOS,SESS_02557,,4,HD,DZ,3.1.0
LOG_008482,CUST_0069,CNT_042,PLAY,2021-02-10 02:53:00,MOB_IOS,SESS_02558,,,SD,CI,3.2.1
LOG_008483,CUST_0069,CNT_042,STOP,2021-02-10 02:55:45,MOB_IOS,SESS_02558,2191,,SD,CI,3.2.1
LOG_008484,CUST_0069,CNT_042,RATE,2021-02-10 02:56:02,MOB_IOS,SESS_02558,,3,SD,CI,3.2.1
LOG_008485,CUST_1693,CNT_015,PLAY,2023-09-30 07:56:00,MOB_AND,SESS_02559,,,HD,BE,3.2.1
LOG_008486,CUST_1693,CNT_015,PAUSE,2023-09-30 07:59:38,MOB_AND,SESS_02559,218,,HD,BE,3.2.1
LOG_008487,CUST_1693,CNT_015,RESUME,2023-09-30 08:01:58,MOB_AND,SESS_02559,,,HD,BE,3.2.1
LOG_008488,CUST_1693,CNT_015,STOP,2023-09-30 08:05:13,MOB_AND,SESS_02559,2007,,HD,BE,3.2.1
LOG_008489,CUST_0753,CNT_022,PLAY,2023-06-23 22:44:00,TV_AND,SESS_02560,,,HD,SN,3.2.1
LOG_008490,CUST_0753,CNT_022,STOP,2023-06-23 23:22:31,TV_AND,SESS_02560,6659,,HD,SN,3.2.1
LOG_008491,CUST_1162,CNT_010,PLAY,02/01/2023 18:40:00,PC_WIN,SESS_02561,,,4K,FR,3.2.1
LOG_008492,CUST_1162,CNT_010,PAUSE,02/01/2023 18:43:24,PC_WIN,SESS_02561,204,,4K,FR,3.2.1
LOG_008493,CUST_1162,CNT_010,RESUME,02/01/2023 18:51:50,PC_WIN,SESS_02561,,,4K,FR,3.2.1
LOG_008494,CUST_1162,CNT_010,STOP,02/01/2023 19:18:44,PC_WIN,SESS_02561,4147,,4K,FR,3.2.1
LOG_008495,CUST_9441,CNT_015,PLAY,12/09/2021 19:14:00,PC_WIN,SESS_02562,,,HD,DZ,3.2.1
LOG_008496,CUST_9441,CNT_015,PAUSE,12/09/2021 19:19:32,PC_WIN,SESS_02562,332,,HD,DZ,3.2.1
LOG_008497,CUST_9441,CNT_015,RESUME,12/09/2021 19:27:00,PC_WIN,SESS_02562,,,HD,DZ,3.2.1
LOG_008498,CUST_9441,CNT_015,STOP,12/09/2021 19:31:18,PC_WIN,SESS_02562,1044,,HD,DZ,3.2.1
LOG_008499,CUST_1317,CNT_026,PLAY,1665880140,TAB_AND,SESS_02563,,,4K,MA,3.2.1
LOG_008500,CUST_1317,CNT_026,PAUSE,1665880799,TAB_AND,SESS_02563,659,,4K,MA,3.2.1
LOG_008501,CUST_1317,CNT_026,RESUME,1665881292,TAB_AND,SESS_02563,,,4K,MA,3.2.1
LOG_008502,CUST_1317,CNT_026,STOP,1665882247,TAB_AND,SESS_02563,2183,,4K,MA,3.2.1
LOG_008503,CUST_1317,CNT_026,RATE,1665882301,TAB_AND,SESS_02563,,5,4K,MA,3.2.1
LOG_008504,CUST_1711,CNT_019,PLAY,2021-05-17 18:45:00,MOB_IOS,SESS_02564,,,SD,TN,3.2.1
LOG_008505,CUST_1711,CNT_019,STOP,2021-05-17 18:47:27,MOB_IOS,SESS_02564,782,,SD,TN,3.2.1
LOG_008506,CUST_1711,CNT_019,RATE,2021-05-17 18:47:33,MOB_IOS,SESS_02564,,5,SD,TN,3.2.1
LOG_008507,CUST_1271,CNT_020,PLAY,2021-11-21 08:24:00,TAB_AND,SESS_02565,,,SD,JP,3.2.1
LOG_008508,CUST_1271,CNT_020,STOP,2021-11-21 08:40:08,TAB_AND,SESS_02565,2208,,SD,JP,3.2.1
LOG_008509,CUST_1271,CNT_020,RATE,2021-11-21 08:40:13,TAB_AND,SESS_02565,,5,SD,JP,3.2.1
LOG_008510,CUST_0241,CNT_002,PLAY,1730917680,MOB_IOS,SESS_02566,,,HD,FR,3.1.5
LOG_008511,CUST_0241,CNT_002,STOP,1730918052,MOB_IOS,SESS_02566,1013,,HD,FR,3.1.5
LOG_008512,CUST_0241,CNT_002,RATE,1730918100,MOB_IOS,SESS_02566,,5,HD,FR,3.1.5
LOG_008513,CUST_0077,CNT_005,PLAY,2021-07-20 01:50:00,MOB_AND,SESS_02567,,,4K,MA,3.2.1
LOG_008514,CUST_0077,CNT_005,STOP,2021-07-20 01:51:48,MOB_AND,SESS_02567,755,,4K,MA,3.2.1
LOG_008515,CUST_0077,CNT_005,RATE,2021-07-20 01:52:27,MOB_AND,SESS_02567,,5,4K,MA,3.2.1
LOG_008516,CUST_0884,CNT_011,PLAY,2024-04-12 18:28:00,MOB_AND,SESS_02568,,,HD,FR,3.2.1
LOG_008517,CUST_0884,CNT_011,STOP,2024-04-12 18:31:41,MOB_AND,SESS_02568,1348,,HD,FR,3.2.1
LOG_008518,CUST_1967,CNT_010,PLAY,2022-07-17 11:18:00,PC_MAC,SESS_02569,,,HD,MA,3.2.2
LOG_008519,CUST_1967,CNT_010,STOP,2022-07-17 11:24:59,PC_MAC,SESS_02569,2639,,HD,MA,3.2.2
LOG_008520,CUST_0261,CNT_034,PLAY,2022-10-10 20:44:00,PC_WIN,SESS_02570,,,HD,DE,3.2.0
LOG_008521,CUST_0261,CNT_034,PAUSE,2022-10-10 21:02:40,PC_WIN,SESS_02570,1120,,HD,DE,3.2.0
LOG_008522,CUST_0261,CNT_034,RESUME,2022-10-10 21:11:27,PC_WIN,SESS_02570,,,HD,DE,3.2.0
